STATE,mid_term,election_year,CYCLE_YEAR,legislature,court,independent_commission,other_commission,SEATS,midcycle_change,PASSED,START_DATE,END_DATE,DRAWN_BY_FINAL,DRAWN_BY_ORIGINAL,PARTY_DRAWING,PARTY_CONTROL,GOVERNOR,COURT_ACTION,PLAN_STATUS,governor_drawing_split,INSTITUTION_NOTE,UPPER_HOUSE,LOWER_HOUSE,link_SHPsource,link_GeoJSON,link_ZIP,link_PDF
NY,0,2004,2000,1,0,0,0,29,0,6/5/2002,6/25/2002,3/19/2012,Legislature,Legislature,Split,Split,Republican,rejected challenge to leg. map,Superseded,0,,"25 D, 36 R","99 D, 51 R",,ny_2000_congress_2002-06-25_2012-03-19.json,ny_2000_congress_2002-06-25_2012-03-19.zip,ny_2000_congress_2002-06-25_2012-03-19.pdf
NY,1,2006,2000,1,0,0,0,29,0,6/5/2002,6/25/2002,3/19/2012,Legislature,Legislature,Split,Split,Republican,rejected challenge to leg. map,Superseded,0,,"25 D, 36 R","99 D, 51 R",,ny_2000_congress_2002-06-25_2012-03-19.json,ny_2000_congress_2002-06-25_2012-03-19.zip,ny_2000_congress_2002-06-25_2012-03-19.pdf
NY,0,2008,2000,1,0,0,0,29,0,6/5/2002,6/25/2002,3/19/2012,Legislature,Legislature,Split,Split,Republican,rejected challenge to leg. map,Superseded,0,,"25 D, 36 R","99 D, 51 R",,ny_2000_congress_2002-06-25_2012-03-19.json,ny_2000_congress_2002-06-25_2012-03-19.zip,ny_2000_congress_2002-06-25_2012-03-19.pdf
NY,1,2010,2000,1,0,0,0,29,0,6/5/2002,6/25/2002,3/19/2012,Legislature,Legislature,Split,Split,Republican,rejected challenge to leg. map,Superseded,0,,"25 D, 36 R","99 D, 51 R",,ny_2000_congress_2002-06-25_2012-03-19.json,ny_2000_congress_2002-06-25_2012-03-19.zip,ny_2000_congress_2002-06-25_2012-03-19.pdf
NY,0,2012,2010,0,1,0,0,27,0,3/19/2012,3/19/2012,12/31/2021,Federal court,Advisory commission,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 32 R","100 D, 48 R",https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip,ny_2010_congress_2012-03-19_2021-12-31.json,ny_2010_congress_2012-03-19_2021-12-31.zip,ny_2010_congress_2012-03-19_2021-12-31.pdf
NY,1,2014,2010,0,1,0,0,27,0,3/19/2012,3/19/2012,12/31/2021,Federal court,Advisory commission,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 32 R","100 D, 48 R",https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip,ny_2010_congress_2012-03-19_2021-12-31.json,ny_2010_congress_2012-03-19_2021-12-31.zip,ny_2010_congress_2012-03-19_2021-12-31.pdf
NY,0,2016,2010,0,1,0,0,27,0,3/19/2012,3/19/2012,12/31/2021,Federal court,Advisory commission,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 32 R","100 D, 48 R",https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip,ny_2010_congress_2012-03-19_2021-12-31.json,ny_2010_congress_2012-03-19_2021-12-31.zip,ny_2010_congress_2012-03-19_2021-12-31.pdf
NY,1,2018,2010,0,1,0,0,27,0,3/19/2012,3/19/2012,12/31/2021,Federal court,Advisory commission,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 32 R","100 D, 48 R",https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip,ny_2010_congress_2012-03-19_2021-12-31.json,ny_2010_congress_2012-03-19_2021-12-31.zip,ny_2010_congress_2012-03-19_2021-12-31.pdf
NY,0,2020,2010,0,1,0,0,27,0,3/19/2012,3/19/2012,12/31/2021,Federal court,Advisory commission,n/a,Split,Democratic,Court drew map (not legislature),Active,0,,"30 D, 32 R","100 D, 48 R",https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip,ny_2010_congress_2012-03-19_2021-12-31.json,ny_2010_congress_2012-03-19_2021-12-31.zip,ny_2010_congress_2012-03-19_2021-12-31.pdf
NY,1,2022,2020,1,0,0,0,26,0,2/3/2022,2/3/2022,6/30/2031,Legislature,Independent commission,Democratic,Democratic,Democratic,court drew map (not legislature),Active,0,Supermajority,"43 D, 20 R","106 D, 43 R, 1 O",,ny_2020_congress_2022-02-03_2031-06-30.json,ny_2020_congress_2022-02-03_2031-06-30.zip,ny_2020_congress_2022-02-03_2031-06-30.pdf
OH,1,2002,2000,1,0,0,0,18,0,1/24/2002,1/24/2002,9/26/2011,Legislature,Legislature,Republican,Republican,Republican,,Superseded,0,,"11 D, 21 R","39 D, 59 R",,oh_2000_congress_2002-01-24_2011-09-26.json,oh_2000_congress_2002-01-24_2011-09-26.zip,oh_2000_congress_2002-01-24_2011-09-26.pdf
OH,0,2004,2000,1,0,0,0,18,0,1/24/2002,1/24/2002,9/26/2011,Legislature,Legislature,Republican,Republican,Republican,,Superseded,0,,"11 D, 21 R","39 D, 59 R",,oh_2000_congress_2002-01-24_2011-09-26.json,oh_2000_congress_2002-01-24_2011-09-26.zip,oh_2000_congress_2002-01-24_2011-09-26.pdf
OH,1,2006,2000,1,0,0,0,18,0,1/24/2002,1/24/2002,9/26/2011,Legislature,Legislature,Republican,Republican,Republican,,Superseded,0,,"11 D, 21 R","39 D, 59 R",,oh_2000_congress_2002-01-24_2011-09-26.json,oh_2000_congress_2002-01-24_2011-09-26.zip,oh_2000_congress_2002-01-24_2011-09-26.pdf
OH,0,2008,2000,1,0,0,0,18,0,1/24/2002,1/24/2002,9/26/2011,Legislature,Legislature,Republican,Republican,Republican,,Superseded,0,,"11 D, 21 R","39 D, 59 R",,oh_2000_congress_2002-01-24_2011-09-26.json,oh_2000_congress_2002-01-24_2011-09-26.zip,oh_2000_congress_2002-01-24_2011-09-26.pdf
OH,1,2010,2000,1,0,0,0,18,0,1/24/2002,1/24/2002,9/26/2011,Legislature,Legislature,Republican,Republican,Republican,,Superseded,0,,"11 D, 21 R","39 D, 59 R",,oh_2000_congress_2002-01-24_2011-09-26.json,oh_2000_congress_2002-01-24_2011-09-26.zip,oh_2000_congress_2002-01-24_2011-09-26.pdf
OH,0,2012,2010,1,0,0,0,16,1,12/15/2011,12/15/2011,12/31/2021,Legislature,Advisory commission,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"10 D, 23 R","40 D, 59 R",https://www.sos.state.oh.us/globalassets/publications/maps/shape.zip,oh_2010_congress_2011-12-15_2021-12-31.json,oh_2010_congress_2011-12-15_2021-12-31.zip,oh_2010_congress_2011-12-15_2021-12-31.pdf
OH,1,2014,2010,1,0,0,0,16,1,12/15/2011,12/15/2011,12/31/2021,Legislature,Advisory commission,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"10 D, 23 R","40 D, 59 R",https://www.sos.state.oh.us/globalassets/publications/maps/shape.zip,oh_2010_congress_2011-12-15_2021-12-31.json,oh_2010_congress_2011-12-15_2021-12-31.zip,oh_2010_congress_2011-12-15_2021-12-31.pdf
OH,0,2016,2010,1,0,0,0,16,1,12/15/2011,12/15/2011,12/31/2021,Legislature,Advisory commission,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"10 D, 23 R","40 D, 59 R",https://www.sos.state.oh.us/globalassets/publications/maps/shape.zip,oh_2010_congress_2011-12-15_2021-12-31.json,oh_2010_congress_2011-12-15_2021-12-31.zip,oh_2010_congress_2011-12-15_2021-12-31.pdf
OH,1,2018,2010,1,0,0,0,16,1,12/15/2011,12/15/2011,12/31/2021,Legislature,Advisory commission,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"10 D, 23 R","40 D, 59 R",https://www.sos.state.oh.us/globalassets/publications/maps/shape.zip,oh_2010_congress_2011-12-15_2021-12-31.json,oh_2010_congress_2011-12-15_2021-12-31.zip,oh_2010_congress_2011-12-15_2021-12-31.pdf
OH,0,2020,2010,1,0,0,0,16,1,12/15/2011,12/15/2011,12/31/2021,Legislature,Advisory commission,Republican,Republican,Republican,Rejected challenge to leg. map,Active,0,,"10 D, 23 R","40 D, 59 R",https://www.sos.state.oh.us/globalassets/publications/maps/shape.zip,oh_2010_congress_2011-12-15_2021-12-31.json,oh_2010_congress_2011-12-15_2021-12-31.zip,oh_2010_congress_2011-12-15_2021-12-31.pdf
OH,1,2022,2020,1,0,0,0,15,0,11/20/2021,2/19/2022,12/31/2024,Legislature,Backup commission,Republican,Republican,Republican,court sent map back to legislature,In litigation,0,Supermajority,"8 D, 25 R","35 D, 64 R",,oh_2020_congress_2022-02-19_2024-12-31.json,oh_2020_congress_2022-02-19_2024-12-31.zip,oh_2020_congress_2022-02-19_2024-12-31.pdf
OK,1,2002,2000,0,1,0,0,5,0,5/31/2002,5/31/2002,5/10/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"30 D, 18 R","52 D, 48 R",,ok_2000_congress_2002-05-31_2011-05-10.json,ok_2000_congress_2002-05-31_2011-05-10.zip,ok_2000_congress_2002-05-31_2011-05-10.pdf
OK,0,2004,2000,0,1,0,0,5,0,5/31/2002,5/31/2002,5/10/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"30 D, 18 R","52 D, 48 R",,ok_2000_congress_2002-05-31_2011-05-10.json,ok_2000_congress_2002-05-31_2011-05-10.zip,ok_2000_congress_2002-05-31_2011-05-10.pdf
OK,1,2006,2000,0,1,0,0,5,0,5/31/2002,5/31/2002,5/10/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"30 D, 18 R","52 D, 48 R",,ok_2000_congress_2002-05-31_2011-05-10.json,ok_2000_congress_2002-05-31_2011-05-10.zip,ok_2000_congress_2002-05-31_2011-05-10.pdf
OK,0,2008,2000,0,1,0,0,5,0,5/31/2002,5/31/2002,5/10/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"30 D, 18 R","52 D, 48 R",,ok_2000_congress_2002-05-31_2011-05-10.json,ok_2000_congress_2002-05-31_2011-05-10.zip,ok_2000_congress_2002-05-31_2011-05-10.pdf
OK,1,2010,2000,0,1,0,0,5,0,5/31/2002,5/31/2002,5/10/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"30 D, 18 R","52 D, 48 R",,ok_2000_congress_2002-05-31_2011-05-10.json,ok_2000_congress_2002-05-31_2011-05-10.zip,ok_2000_congress_2002-05-31_2011-05-10.pdf
OK,0,2012,2010,1,0,0,0,5,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,,Active,0,,"16 D, 32 R","31 D, 70 R",https://okhouse.gov/Documents/Districts/GIS%20Data/CD/CD.zip,ok_2010_congress_2011-05-10_2021-12-31.json,ok_2010_congress_2011-05-10_2021-12-31.zip,ok_2010_congress_2011-05-10_2021-12-31.pdf
OK,1,2014,2010,1,0,0,0,5,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,,Active,0,,"16 D, 32 R","31 D, 70 R",https://okhouse.gov/Documents/Districts/GIS%20Data/CD/CD.zip,ok_2010_congress_2011-05-10_2021-12-31.json,ok_2010_congress_2011-05-10_2021-12-31.zip,ok_2010_congress_2011-05-10_2021-12-31.pdf
OK,0,2016,2010,1,0,0,0,5,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,,Active,0,,"16 D, 32 R","31 D, 70 R",https://okhouse.gov/Documents/Districts/GIS%20Data/CD/CD.zip,ok_2010_congress_2011-05-10_2021-12-31.json,ok_2010_congress_2011-05-10_2021-12-31.zip,ok_2010_congress_2011-05-10_2021-12-31.pdf
OK,1,2018,2010,1,0,0,0,5,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,,Active,0,,"16 D, 32 R","31 D, 70 R",https://okhouse.gov/Documents/Districts/GIS%20Data/CD/CD.zip,ok_2010_congress_2011-05-10_2021-12-31.json,ok_2010_congress_2011-05-10_2021-12-31.zip,ok_2010_congress_2011-05-10_2021-12-31.pdf
OK,0,2020,2010,1,0,0,0,5,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,,Active,0,,"16 D, 32 R","31 D, 70 R",https://okhouse.gov/Documents/Districts/GIS%20Data/CD/CD.zip,ok_2010_congress_2011-05-10_2021-12-31.json,ok_2010_congress_2011-05-10_2021-12-31.zip,ok_2010_congress_2011-05-10_2021-12-31.pdf
OK,1,2022,2020,1,0,0,0,5,0,11/22/2021,11/22/2021,6/30/2031,Legislature,Legislature,Republican,Republican,Republican,,Active,0,Vetoproof,"9 D, 39 R","19 D, 82 R",,ok_2020_congress_2021-11-22_2031-06-30.json,ok_2020_congress_2021-11-22_2031-06-30.zip,ok_2020_congress_2021-11-22_2031-06-30.pdf
OR,1,2002,2000,0,1,0,0,5,0,10/19/2001,10/19/2001,6/30/2011,State court,Legislature,n/a,Split,Democratic,court drew map (not legislature),Superseded,0,,"14 D, 16 R","28 D, 32 R",,or_2000_congress_2001-10-19_2011-06-30.json,or_2000_congress_2001-10-19_2011-06-30.zip,or_2000_congress_2001-10-19_2011-06-30.pdf
OR,0,2004,2000,0,1,0,0,5,0,10/19/2001,10/19/2001,6/30/2011,State court,Legislature,n/a,Split,Democratic,court drew map (not legislature),Superseded,0,,"14 D, 16 R","28 D, 32 R",,or_2000_congress_2001-10-19_2011-06-30.json,or_2000_congress_2001-10-19_2011-06-30.zip,or_2000_congress_2001-10-19_2011-06-30.pdf
OR,1,2006,2000,0,1,0,0,5,0,10/19/2001,10/19/2001,6/30/2011,State court,Legislature,n/a,Split,Democratic,court drew map (not legislature),Superseded,0,,"14 D, 16 R","28 D, 32 R",,or_2000_congress_2001-10-19_2011-06-30.json,or_2000_congress_2001-10-19_2011-06-30.zip,or_2000_congress_2001-10-19_2011-06-30.pdf
OR,0,2008,2000,0,1,0,0,5,0,10/19/2001,10/19/2001,6/30/2011,State court,Legislature,n/a,Split,Democratic,court drew map (not legislature),Superseded,0,,"14 D, 16 R","28 D, 32 R",,or_2000_congress_2001-10-19_2011-06-30.json,or_2000_congress_2001-10-19_2011-06-30.zip,or_2000_congress_2001-10-19_2011-06-30.pdf
OR,1,2010,2000,0,1,0,0,5,0,10/19/2001,10/19/2001,6/30/2011,State court,Legislature,n/a,Split,Democratic,court drew map (not legislature),Superseded,0,,"14 D, 16 R","28 D, 32 R",,or_2000_congress_2001-10-19_2011-06-30.json,or_2000_congress_2001-10-19_2011-06-30.zip,or_2000_congress_2001-10-19_2011-06-30.pdf
OR,0,2012,2010,1,0,0,0,5,0,6/30/2011,6/30/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"16 D, 14 R","30 D, 30 R",https://www.oregonlegislature.gov/la/2011_Redistricting/SB_0990.zip,or_2010_congress_2011-06-30_2021-12-31.json,or_2010_congress_2011-06-30_2021-12-31.zip,or_2010_congress_2011-06-30_2021-12-31.pdf
OR,1,2014,2010,1,0,0,0,5,0,6/30/2011,6/30/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"16 D, 14 R","30 D, 30 R",https://www.oregonlegislature.gov/la/2011_Redistricting/SB_0990.zip,or_2010_congress_2011-06-30_2021-12-31.json,or_2010_congress_2011-06-30_2021-12-31.zip,or_2010_congress_2011-06-30_2021-12-31.pdf
OR,0,2016,2010,1,0,0,0,5,0,6/30/2011,6/30/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"16 D, 14 R","30 D, 30 R",https://www.oregonlegislature.gov/la/2011_Redistricting/SB_0990.zip,or_2010_congress_2011-06-30_2021-12-31.json,or_2010_congress_2011-06-30_2021-12-31.zip,or_2010_congress_2011-06-30_2021-12-31.pdf
OR,1,2018,2010,1,0,0,0,5,0,6/30/2011,6/30/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"16 D, 14 R","30 D, 30 R",https://www.oregonlegislature.gov/la/2011_Redistricting/SB_0990.zip,or_2010_congress_2011-06-30_2021-12-31.json,or_2010_congress_2011-06-30_2021-12-31.zip,or_2010_congress_2011-06-30_2021-12-31.pdf
OR,0,2020,2010,1,0,0,0,5,0,6/30/2011,6/30/2011,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"16 D, 14 R","30 D, 30 R",https://www.oregonlegislature.gov/la/2011_Redistricting/SB_0990.zip,or_2010_congress_2011-06-30_2021-12-31.json,or_2010_congress_2011-06-30_2021-12-31.zip,or_2010_congress_2011-06-30_2021-12-31.pdf
OR,1,2022,2020,1,0,0,0,6,0,9/27/2021,9/27/2021,6/30/2031,Legislature,Legislature,Democratic,Democratic,Democratic,rejected challenge to leg. map,Active,0,Backup judge plan,"18 D, 12 R","37 D, 23 R",https://www.oregonlegislature.gov/redistricting,or_2020_congress_2021-09-27_2031-06-30.json,or_2020_congress_2021-09-27_2031-06-30.zip,or_2020_congress_2021-09-27_2031-06-30.pdf
PA,1,2002,2000,1,0,0,0,19,1,4/18/2002,4/18/2002,12/22/2011,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"21 D, 29 R","98 D, 104 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip,pa_2000_congress_2002-04-18_2011-12-22.json,pa_2000_congress_2002-04-18_2011-12-22.zip,pa_2000_congress_2002-04-18_2011-12-22.pdf
PA,0,2004,2000,1,0,0,0,19,1,4/18/2002,4/18/2002,12/22/2011,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"21 D, 29 R","98 D, 104 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip,pa_2000_congress_2002-04-18_2011-12-22.json,pa_2000_congress_2002-04-18_2011-12-22.zip,pa_2000_congress_2002-04-18_2011-12-22.pdf
PA,1,2006,2000,1,0,0,0,19,1,4/18/2002,4/18/2002,12/22/2011,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"21 D, 29 R","98 D, 104 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip,pa_2000_congress_2002-04-18_2011-12-22.json,pa_2000_congress_2002-04-18_2011-12-22.zip,pa_2000_congress_2002-04-18_2011-12-22.pdf
PA,0,2008,2000,1,0,0,0,19,1,4/18/2002,4/18/2002,12/22/2011,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"21 D, 29 R","98 D, 104 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip,pa_2000_congress_2002-04-18_2011-12-22.json,pa_2000_congress_2002-04-18_2011-12-22.zip,pa_2000_congress_2002-04-18_2011-12-22.pdf
PA,1,2010,2000,1,0,0,0,19,1,4/18/2002,4/18/2002,12/22/2011,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"21 D, 29 R","98 D, 104 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip,pa_2000_congress_2002-04-18_2011-12-22.json,pa_2000_congress_2002-04-18_2011-12-22.zip,pa_2000_congress_2002-04-18_2011-12-22.pdf
PA,0,2012,2010,1,0,0,0,18,1,12/22/2011,12/22/2011,2/19/2018,Legislature,Legislature,Republican,Republican,Republican,Court sent map back to legislature,Struck by state court,0,,"20 D, 30 R","91 D, 112 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2011/SHAPE/PA-Congressional-Districts-2011.zip,pa_2010_congress_2011-12-22_2018-02-19.json,pa_2010_congress_2011-12-22_2018-02-19.zip,pa_2010_congress_2011-12-22_2018-02-19.pdf
PA,1,2014,2010,1,0,0,0,18,1,12/22/2011,12/22/2011,2/19/2018,Legislature,Legislature,Republican,Republican,Republican,Court sent map back to legislature,Struck by state court,0,,"20 D, 30 R","91 D, 112 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2011/SHAPE/PA-Congressional-Districts-2011.zip,pa_2010_congress_2011-12-22_2018-02-19.json,pa_2010_congress_2011-12-22_2018-02-19.zip,pa_2010_congress_2011-12-22_2018-02-19.pdf
PA,0,2016,2010,1,0,0,0,18,1,12/22/2011,12/22/2011,2/19/2018,Legislature,Legislature,Republican,Republican,Republican,Court sent map back to legislature,Struck by state court,0,,"20 D, 30 R","91 D, 112 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2011/SHAPE/PA-Congressional-Districts-2011.zip,pa_2010_congress_2011-12-22_2018-02-19.json,pa_2010_congress_2011-12-22_2018-02-19.zip,pa_2010_congress_2011-12-22_2018-02-19.pdf
PA,1,2018,2010,0,1,0,0,18,0,2/19/2018,2/19/2018,12/31/2021,State court,Legislature,n/a,Republican,Democratic,Court drew map (not legislature),Active,0,,"16 D, 34 R","80 D, 120 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2018-Remedial/SHAPE/PA-Congressional-2018-Remedial-Plan-Shape-Files.zip,pa_2010_congress_2018-02-19_2021-12-31.json,pa_2010_congress_2018-02-19_2021-12-31.zip,pa_2010_congress_2018-02-19_2021-12-31.pdf
PA,0,2020,2010,0,1,0,0,18,0,2/19/2018,2/19/2018,12/31/2021,State court,Legislature,n/a,Republican,Democratic,Court drew map (not legislature),Active,0,,"16 D, 34 R","80 D, 120 R",http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2018-Remedial/SHAPE/PA-Congressional-2018-Remedial-Plan-Shape-Files.zip,pa_2010_congress_2018-02-19_2021-12-31.json,pa_2010_congress_2018-02-19_2021-12-31.zip,pa_2010_congress_2018-02-19_2021-12-31.pdf
PA,1,2022,2020,0,1,0,0,17,0,2/23/2021,2/23/2022,6/30/2031,State court,Legislature,Split,Split,Democratic,court drew map (not legislature),In litigation,0,,"23 D, 27 R","89 D, 113 R",,pa_2020_congress_2022-02-23_2031-06-30.json,pa_2020_congress_2022-02-23_2031-06-30.zip,pa_2020_congress_2022-02-23_2031-06-30.pdf
RI,1,2002,2000,1,0,0,0,2,1,6/28/2002,6/28/2002,2/8/2012,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"43 D, 7 R","87 D, 13 R",,ri_2000_congress_2002-06-28_2012-02-08.json,ri_2000_congress_2002-06-28_2012-02-08.zip,ri_2000_congress_2002-06-28_2012-02-08.pdf
RI,0,2004,2000,1,0,0,0,2,1,6/28/2002,6/28/2002,2/8/2012,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"43 D, 7 R","87 D, 13 R",,ri_2000_congress_2002-06-28_2012-02-08.json,ri_2000_congress_2002-06-28_2012-02-08.zip,ri_2000_congress_2002-06-28_2012-02-08.pdf
RI,1,2006,2000,1,0,0,0,2,1,6/28/2002,6/28/2002,2/8/2012,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"43 D, 7 R","87 D, 13 R",,ri_2000_congress_2002-06-28_2012-02-08.json,ri_2000_congress_2002-06-28_2012-02-08.zip,ri_2000_congress_2002-06-28_2012-02-08.pdf
RI,0,2008,2000,1,0,0,0,2,1,6/28/2002,6/28/2002,2/8/2012,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"43 D, 7 R","87 D, 13 R",,ri_2000_congress_2002-06-28_2012-02-08.json,ri_2000_congress_2002-06-28_2012-02-08.zip,ri_2000_congress_2002-06-28_2012-02-08.pdf
RI,1,2010,2000,1,0,0,0,2,1,6/28/2002,6/28/2002,2/8/2012,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"43 D, 7 R","87 D, 13 R",,ri_2000_congress_2002-06-28_2012-02-08.json,ri_2000_congress_2002-06-28_2012-02-08.zip,ri_2000_congress_2002-06-28_2012-02-08.pdf
RI,0,2012,2010,1,0,0,0,2,0,2/8/2012,2/8/2012,12/31/2021,Legislature,Advisory commission,Democratic,Democratic,Independent,,Active,0,Vetoproof,"29 D, 8 R","65 D, 10 R",https://opendata.arcgis.com/datasets/1b97664b416947acbb31df2c9b77668f_0.zip,ri_2010_congress_2012-02-08_2021-12-31.json,ri_2010_congress_2012-02-08_2021-12-31.zip,ri_2010_congress_2012-02-08_2021-12-31.pdf
RI,1,2014,2010,1,0,0,0,2,0,2/8/2012,2/8/2012,12/31/2021,Legislature,Advisory commission,Democratic,Democratic,Independent,,Active,0,Vetoproof,"29 D, 8 R","65 D, 10 R",https://opendata.arcgis.com/datasets/1b97664b416947acbb31df2c9b77668f_0.zip,ri_2010_congress_2012-02-08_2021-12-31.json,ri_2010_congress_2012-02-08_2021-12-31.zip,ri_2010_congress_2012-02-08_2021-12-31.pdf
RI,0,2016,2010,1,0,0,0,2,0,2/8/2012,2/8/2012,12/31/2021,Legislature,Advisory commission,Democratic,Democratic,Independent,,Active,0,Vetoproof,"29 D, 8 R","65 D, 10 R",https://opendata.arcgis.com/datasets/1b97664b416947acbb31df2c9b77668f_0.zip,ri_2010_congress_2012-02-08_2021-12-31.json,ri_2010_congress_2012-02-08_2021-12-31.zip,ri_2010_congress_2012-02-08_2021-12-31.pdf
RI,1,2018,2010,1,0,0,0,2,0,2/8/2012,2/8/2012,12/31/2021,Legislature,Advisory commission,Democratic,Democratic,Independent,,Active,0,Vetoproof,"29 D, 8 R","65 D, 10 R",https://opendata.arcgis.com/datasets/1b97664b416947acbb31df2c9b77668f_0.zip,ri_2010_congress_2012-02-08_2021-12-31.json,ri_2010_congress_2012-02-08_2021-12-31.zip,ri_2010_congress_2012-02-08_2021-12-31.pdf
RI,0,2020,2010,1,0,0,0,2,0,2/8/2012,2/8/2012,12/31/2021,Legislature,Advisory commission,Democratic,Democratic,Independent,,Active,0,Vetoproof,"29 D, 8 R","65 D, 10 R",https://opendata.arcgis.com/datasets/1b97664b416947acbb31df2c9b77668f_0.zip,ri_2010_congress_2012-02-08_2021-12-31.json,ri_2010_congress_2012-02-08_2021-12-31.zip,ri_2010_congress_2012-02-08_2021-12-31.pdf
RI,1,2022,2020,1,0,0,0,2,0,2/18/2022,2/18/2022,6/30/2031,Legislature,Legislature,,Democratic,Democratic,,Active,0,,"33 D, 5 R","66 D, 9 R",,ri_2020_congress_2022-02-18_2031-06-30.json,ri_2020_congress_2022-02-18_2031-06-30.zip,ri_2020_congress_2022-02-18_2031-06-30.pdf
SC,1,2002,2000,0,1,0,0,6,0,3/20/2002,3/20/2002,10/28/2011,Federal court,Legislature,n/a,Split,Democratic,court drew map (not legislature),Superseded,0,,"21 D, 25 R","53 D, 71 R",http://rfa.sc.gov/files/con2002av.zip,sc_2000_congress_2002-03-20_2011-10-28.json,sc_2000_congress_2002-03-20_2011-10-28.zip,sc_2000_congress_2002-03-20_2011-10-28.pdf
SC,0,2004,2000,0,1,0,0,6,0,3/20/2002,3/20/2002,10/28/2011,Federal court,Legislature,n/a,Split,Democratic,court drew map (not legislature),Superseded,0,,"21 D, 25 R","53 D, 71 R",http://rfa.sc.gov/files/con2002av.zip,sc_2000_congress_2002-03-20_2011-10-28.json,sc_2000_congress_2002-03-20_2011-10-28.zip,sc_2000_congress_2002-03-20_2011-10-28.pdf
