"year","state_po","district","totalvotes","DEMOCRAT","OTHER","REPUBLICAN","Cycle.Year","Level","Seats","Institution","Institution.Note","Party.Control","Governor","Governor.Role","Upper.House","Upper.House.Role","Lower.House","Lower.House.Role","Court.Action","Passed","Start.Date","End.Date","Plan.Status","Drawn.by","Party.drawing","SHPsource","GeoJSON","ZIP","PDF","Election.Cutoff","Inactive","redistricting_methods","changed","legislature","partisan","independent_commission","court","mid_term","dem_margin"
2004,"PA",5,219091,0,26239,192852,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-88.023697915478
2004,"PA",6,314325,153977,0,160348,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-2.02688300326096
2004,"PA",7,334527,134932,3039,196556,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-18.4212335626123
2004,"PA",8,331264,143427,4608,183229,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-12.015190301391
2004,"PA",9,265107,80787,0,184320,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-39.0532879177087
2004,"PA",10,206772,0,14805,191967,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-92.8399396436655
2004,"PA",11,181252,171147,10105,0,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,94.4248891046719
2004,"PA",12,204504,204504,0,0,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,100
2004,"PA",13,308124,171763,9156,127205,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,14.4610611312329
2004,"PA",14,220139,220139,0,0,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,100
2004,"PA",15,291134,114646,5854,170634,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-19.2310070276917
2004,"PA",16,285299,98410,3269,183620,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-29.8669115559466
2004,"PA",17,291786,172412,5782,113592,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,20.1586093918145
2004,"PA",18,315314,117420,0,197894,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-25.5218607483334
2004,"PA",19,245094,0,20820,224274,2000,"Congress",19,"Legislature","","Republican","R","","21 D, 29 R","","98 D, 104 R","","rejected challenge to leg. map","2002-04-18","2002-04-18","2011-12-22","Superseded","Legislature","Republican","http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip","pa_2000_congress_2002-04-18_2011-12-22.json","pa_2000_congress_2002-04-18_2011-12-22.zip","pa_2000_congress_2002-04-18_2011-12-22.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-91.5053000073441
2004,"RI",1,195010,124923,268,69819,2000,"Congress",2,"Legislature","Vetoproof","Democratic","R","","43 D, 7 R","","87 D, 13 R","","","2002-06-28","2002-06-28","2012-02-08","Superseded","Legislature","Democratic","","ri_2000_congress_2002-06-28_2012-02-08.json","ri_2000_congress_2002-06-28_2012-02-08.zip","ri_2000_congress_2002-06-28_2012-02-08.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,28.2570124608994
2004,"RI",2,207165,154392,9634,43139,2000,"Congress",2,"Legislature","Vetoproof","Democratic","R","","43 D, 7 R","","87 D, 13 R","","","2002-06-28","2002-06-28","2012-02-08","Superseded","Legislature","Democratic","","ri_2000_congress_2002-06-28_2012-02-08.json","ri_2000_congress_2002-06-28_2012-02-08.zip","ri_2000_congress_2002-06-28_2012-02-08.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,53.7026042043782
2004,"SC",1,212308,0,25860,186448,2000,"Congress",6,"Legislature","","Split","D","","21 D, 25 R","","53 D, 71 R","","court drew map (not legislature)","2002-03-20","2002-03-20","2011-10-28","Superseded","Federal court","n/a","http://rfa.sc.gov/files/con2002av.zip","sc_2000_congress_2002-03-20_2011-10-28.json","sc_2000_congress_2002-03-20_2011-10-28.zip","sc_2000_congress_2002-03-20_2011-10-28.pdf","2004-11-01",FALSE,2,1,0,0,0,1,0,-87.8195828701698
2004,"SC",2,279870,93249,4759,181862,2000,"Congress",6,"Legislature","","Split","D","","21 D, 25 R","","53 D, 71 R","","court drew map (not legislature)","2002-03-20","2002-03-20","2011-10-28","Superseded","Federal court","n/a","http://rfa.sc.gov/files/con2002av.zip","sc_2000_congress_2002-03-20_2011-10-28.json","sc_2000_congress_2002-03-20_2011-10-28.zip","sc_2000_congress_2002-03-20_2011-10-28.pdf","2004-11-01",FALSE,2,1,0,0,0,1,0,-31.6622003072855
2004,"SC",3,191999,0,947,191052,2000,"Congress",6,"Legislature","","Split","D","","21 D, 25 R","","53 D, 71 R","","court drew map (not legislature)","2002-03-20","2002-03-20","2011-10-28","Superseded","Federal court","n/a","http://rfa.sc.gov/files/con2002av.zip","sc_2000_congress_2002-03-20_2011-10-28.json","sc_2000_congress_2002-03-20_2011-10-28.zip","sc_2000_congress_2002-03-20_2011-10-28.pdf","2004-11-01",FALSE,2,1,0,0,0,1,0,-99.506768264418
2004,"SC",4,270594,78376,3423,188795,2000,"Congress",6,"Legislature","","Split","D","","21 D, 25 R","","53 D, 71 R","","court drew map (not legislature)","2002-03-20","2002-03-20","2011-10-28","Superseded","Federal court","n/a","http://rfa.sc.gov/files/con2002av.zip","sc_2000_congress_2002-03-20_2011-10-28.json","sc_2000_congress_2002-03-20_2011-10-28.zip","sc_2000_congress_2002-03-20_2011-10-28.pdf","2004-11-01",FALSE,2,1,0,0,0,1,0,-40.8061523906665
2004,"SC",5,242518,152867,83,89568,2000,"Congress",6,"Legislature","","Split","D","","21 D, 25 R","","53 D, 71 R","","court drew map (not legislature)","2002-03-20","2002-03-20","2011-10-28","Superseded","Federal court","n/a","http://rfa.sc.gov/files/con2002av.zip","sc_2000_congress_2002-03-20_2011-10-28.json","sc_2000_congress_2002-03-20_2011-10-28.zip","sc_2000_congress_2002-03-20_2011-10-28.pdf","2004-11-01",FALSE,2,1,0,0,0,1,0,26.1007430376302
2004,"SC",6,241829,161987,4399,75443,2000,"Congress",6,"Legislature","","Split","D","","21 D, 25 R","","53 D, 71 R","","court drew map (not legislature)","2002-03-20","2002-03-20","2011-10-28","Superseded","Federal court","n/a","http://rfa.sc.gov/files/con2002av.zip","sc_2000_congress_2002-03-20_2011-10-28.json","sc_2000_congress_2002-03-20_2011-10-28.zip","sc_2000_congress_2002-03-20_2011-10-28.pdf","2004-11-01",FALSE,2,1,0,0,0,1,0,35.7872711709514
2004,"SD",0,389468,207837,2808,178823,2000,"Congress",1,"n/a","","n/a","n/a","","n/a","","n/a","","","","2001-12-31","2001-12-31","n/a","n/a","n/a","","","","","2004-11-01",FALSE,1,0,0,0,0,0,0,7.44964926515144
2004,"TN",1,233560,56361,4656,172543,2000,"Congress",9,"Legislature","","Split","R","","18 D, 15 R","","57 D, 41 R","","","2002-01-17","2002-01-17","2012-01-26","Superseded","Legislature","Split","","tn_2000_congress_2002-01-17_2012-01-26.json","tn_2000_congress_2002-01-17_2012-01-26.zip","tn_2000_congress_2002-01-17_2012-01-26.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,-49.7439630073643
2004,"TN",2,272928,52155,4978,215795,2000,"Congress",9,"Legislature","","Split","R","","18 D, 15 R","","57 D, 41 R","","","2002-01-17","2002-01-17","2012-01-26","Superseded","Legislature","Split","","tn_2000_congress_2002-01-17_2012-01-26.json","tn_2000_congress_2002-01-17_2012-01-26.zip","tn_2000_congress_2002-01-17_2012-01-26.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,-59.957204830578
2004,"TN",3,256636,84295,6187,166154,2000,"Congress",9,"Legislature","","Split","R","","18 D, 15 R","","57 D, 41 R","","","2002-01-17","2002-01-17","2012-01-26","Superseded","Legislature","Split","","tn_2000_congress_2002-01-17_2012-01-26.json","tn_2000_congress_2002-01-17_2012-01-26.zip","tn_2000_congress_2002-01-17_2012-01-26.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,-31.8969279446375
2004,"TN",4,252646,138459,4194,109993,2000,"Congress",9,"Legislature","","Split","R","","18 D, 15 R","","57 D, 41 R","","","2002-01-17","2002-01-17","2012-01-26","Superseded","Legislature","Split","","tn_2000_congress_2002-01-17_2012-01-26.json","tn_2000_congress_2002-01-17_2012-01-26.zip","tn_2000_congress_2002-01-17_2012-01-26.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,11.2671485002731
2004,"TN",5,243963,168970,15,74978,2000,"Congress",9,"Legislature","","Split","R","","18 D, 15 R","","57 D, 41 R","","","2002-01-17","2002-01-17","2012-01-26","Superseded","Legislature","Split","","tn_2000_congress_2002-01-17_2012-01-26.json","tn_2000_congress_2002-01-17_2012-01-26.zip","tn_2000_congress_2002-01-17_2012-01-26.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,38.5271537077344
2004,"TN",6,260642,167448,5671,87523,2000,"Congress",9,"Legislature","","Split","R","","18 D, 15 R","","57 D, 41 R","","","2002-01-17","2002-01-17","2012-01-26","Superseded","Legislature","Split","","tn_2000_congress_2002-01-17_2012-01-26.json","tn_2000_congress_2002-01-17_2012-01-26.zip","tn_2000_congress_2002-01-17_2012-01-26.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,30.6646664773904
2004,"TN",7,232404,0,0,232404,2000,"Congress",9,"Legislature","","Split","R","","18 D, 15 R","","57 D, 41 R","","","2002-01-17","2002-01-17","2012-01-26","Superseded","Legislature","Split","","tn_2000_congress_2002-01-17_2012-01-26.json","tn_2000_congress_2002-01-17_2012-01-26.zip","tn_2000_congress_2002-01-17_2012-01-26.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,-100
2004,"TN",8,233567,173623,91,59853,2000,"Congress",9,"Legislature","","Split","R","","18 D, 15 R","","57 D, 41 R","","","2002-01-17","2002-01-17","2012-01-26","Superseded","Legislature","Split","","tn_2000_congress_2002-01-17_2012-01-26.json","tn_2000_congress_2002-01-17_2012-01-26.zip","tn_2000_congress_2002-01-17_2012-01-26.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,48.7097920511031
2004,"TN",9,232392,190648,166,41578,2000,"Congress",9,"Legislature","","Split","R","","18 D, 15 R","","57 D, 41 R","","","2002-01-17","2002-01-17","2012-01-26","Superseded","Legislature","Split","","tn_2000_congress_2002-01-17_2012-01-26.json","tn_2000_congress_2002-01-17_2012-01-26.zip","tn_2000_congress_2002-01-17_2012-01-26.pdf","2004-11-01",FALSE,1,0,1,1,0,0,0,64.1459258494268
2004,"TX",1,255507,96281,2158,157068,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","62 D, 88 R","","court sent map back to legislature","2003-10-13","2003-12-19","2006-08-04","Struck by federal court","Legislature","Republican","","tx_2000_congress_2003-12-19_2006-08-04.json","tx_2000_congress_2003-12-19_2006-08-04.zip","tx_2000_congress_2003-12-19_2006-08-04.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-23.7907376314543
2004,"TX",2,252038,108156,3931,139951,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","62 D, 88 R","","court sent map back to legislature","2003-10-13","2003-12-19","2006-08-04","Struck by federal court","Legislature","Republican","","tx_2000_congress_2003-12-19_2006-08-04.json","tx_2000_congress_2003-12-19_2006-08-04.zip","tx_2000_congress_2003-12-19_2006-08-04.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-12.6151612058499
2004,"TX",3,210352,0,30253,180099,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","62 D, 88 R","","court sent map back to legislature","2003-10-13","2003-12-19","2006-08-04","Struck by federal court","Legislature","Republican","","tx_2000_congress_2003-12-19_2006-08-04.json","tx_2000_congress_2003-12-19_2006-08-04.zip","tx_2000_congress_2003-12-19_2006-08-04.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-85.6179166349738
2004,"TX",4,267942,81585,3491,182866,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","62 D, 88 R","","court sent map back to legislature","2003-10-13","2003-12-19","2006-08-04","Struck by federal court","Legislature","Republican","","tx_2000_congress_2003-12-19_2006-08-04.json","tx_2000_congress_2003-12-19_2006-08-04.zip","tx_2000_congress_2003-12-19_2006-08-04.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-37.7995984205537
2004,"TX",5,230845,75911,6118,148816,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","62 D, 88 R","","court sent map back to legislature","2003-10-13","2003-12-19","2006-08-04","Struck by federal court","Legislature","Republican","","tx_2000_congress_2003-12-19_2006-08-04.json","tx_2000_congress_2003-12-19_2006-08-04.zip","tx_2000_congress_2003-12-19_2006-08-04.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-31.5817973098833
2004,"TX",6,255627,83609,3251,168767,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","62 D, 88 R","","court sent map back to legislature","2003-10-13","2003-12-19","2006-08-04","Struck by federal court","Legislature","Republican","","tx_2000_congress_2003-12-19_2006-08-04.json","tx_2000_congress_2003-12-19_2006-08-04.zip","tx_2000_congress_2003-12-19_2006-08-04.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-33.3133823891842
2004,"TX",7,273651,91126,7085,175440,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","62 D, 88 R","","court sent map back to legislature","2003-10-13","2003-12-19","2006-08-04","Struck by federal court","Legislature","Republican","","tx_2000_congress_2003-12-19_2006-08-04.json","tx_2000_congress_2003-12-19_2006-08-04.zip","tx_2000_congress_2003-12-19_2006-08-04.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-30.8107772308524
2004,"TX",8,260628,77324,3705,179599,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","62 D, 88 R","","court sent map back to legislature","2003-10-13","2003-12-19","2006-08-04","Struck by federal court","Legislature","Republican","","tx_2000_congress_2003-12-19_2006-08-04.json","tx_2000_congress_2003-12-19_2006-08-04.zip","tx_2000_congress_2003-12-19_2006-08-04.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,-39.2417545313627
2004,"TX",9,158566,114462,1972,42132,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","62 D, 88 R","","court sent map back to legislature","2003-10-13","2003-12-19","2006-08-04","Struck by federal court","Legislature","Republican","","tx_2000_congress_2003-12-19_2006-08-04.json","tx_2000_congress_2003-12-19_2006-08-04.zip","tx_2000_congress_2003-12-19_2006-08-04.pdf","2004-11-01",FALSE,2,1,1,1,0,0,0,45.6150751106795
